"","id","movie_title","director_name","genre","country","num_voted_users","imdb_score"
"2791",3380,"Airplane!","Jim Abrahams","Comedy","USA",160281,7.8
"2792",3381,"Friday","F. Gary Gray","Comedy","USA",74626,7.3
"2793",3389,"Evil Dead II","Sam Raimi","Comedy","USA",113451,7.8
"2794",3392,"Trollhunter","Andre <d8>vredal","Comedy","Norway",54104,7
"2795",3404,"Human Traffic","Justin Kerrigan","Comedy","UK",19194,7.1
"2796",3409,"Beginners","Mike Mills","Comedy","USA",73349,7.2
"2797",3410,"Animal House","John Landis","Comedy","USA",90177,7.6
"2798",3413,"The Original Kings of Comedy","Spike Lee","Comedy","USA",4687,6.6
"2799",3415,"Waking Ned Devine","Kirk Jones","Comedy","UK",21245,7.4
"2800",3427,"Dave Chappelle's Block Party","Michel Gondry","Comedy","USA",7721,7.2
"2801",3433,"Real Women Have Curves","Patricia Cardoso","Comedy","USA",6000,7
"2802",3434,"East Is East","Damien O'Donnell","Comedy","UK",14548,6.9
"2803",3443,"Happiness","Todd Solondz","Comedy","USA",55329,7.8
"2804",3444,"DysFunktional Family","George Gallo","Comedy","USA",761,6.6
"2805",3454,"Summer Storm","Marco Kreuzpaintner","Comedy","Germany",11074,7.4
"2806",3457,"Just Looking","Jason Alexander","Comedy","USA",1238,6.7
"2807",3467,"Some Like It Hot","Billy Wilder","Comedy","USA",175196,8.3
"2808",3470,"Young Frankenstein","Mel Brooks","Comedy","USA",112671,8
"2809",3473,"Blazing Saddles","Mel Brooks","Comedy","USA",95294,7.8
"2810",3482,"That Thing You Do!","Tom Hanks","Comedy","USA",50311,6.9
"2811",3484,"Kevin Hart: Let Me Explain","Leslie Small","Comedy","USA",6062,6.7
"2812",3486,"Garden State","Zach Braff","Comedy","USA",187595,7.6
"2813",3489,"Robot & Frank","Jake Schreier","Comedy","USA",52509,7.1
"2814",3491,"The Spectacular Now","James Ponsoldt","Comedy","USA",105591,7.1
"2815",3492,"Marilyn Hotchkiss' Ballroom Dancing and Charm School","Randall Miller","Comedy","USA",97,7.1
"2816",3493,"Religulous","Larry Charles","Comedy","USA",52286,7.7
"2817",3496,"Dodgeball: A True Underdog Story","Rawson Marshall Thurber","Comedy","USA",185345,6.7
"2818",3502,"Super","James Gunn","Comedy","USA",61787,6.8
"2819",3513,"Elling","Petter N<e6>ss","Comedy","Norway",12244,7.6
"2820",3519,"The Legend of Drunken Master","Chia-Liang Liu","Comedy","Hong Kong",34520,7.6
"2821",3524,"The Triplets of Belleville","Sylvain Chomet","Comedy","France",42462,7.8
"2822",3525,"Smoke Signals","Chris Eyre","Comedy","Canada",8224,7.2
"2823",3530,"Me and You and Everyone We Know","Miranda July","Comedy","USA",31130,7.4
"2824",3545,"House of D","David Duchovny","Comedy","USA",7479,7
"2825",3546,"Six-String Samurai","Lance Mungia","Comedy","USA",5613,6.7
"2826",3568,"The Greatest Movie Ever Sold","Morgan Spurlock","Comedy","USA",13223,6.6
"2827",3579,"Caramel","Nadine Labaki","Comedy","France",9750,7.2
"2828",3580,"The Bubble","Eytan Fox","Comedy","Israel",4702,7.3
"2829",3585,"Waitress","Adrienne Shelly","Comedy","USA",37714,7.1
"2830",3588,"The Squid and the Whale","Noah Baumbach","Comedy","USA",60295,7.4
"2831",3589,"Kissing Jessica Stein","Charles Herman-Wurmfeld","Comedy","USA",14018,6.7
"2832",3591,"Buffalo '66","Vincent Gallo","Comedy","USA",36657,7.5
"2833",3600,"Modern Times","Charles Chaplin","Comedy","USA",143086,8.6
"2834",3612,"Incident at Loch Ness","Zak Penn","Comedy","UK",3291,6.6
"2835",3613,"Lock, Stock and Two Smoking Barrels","Guy Ritchie","Comedy","UK",414976,8.2
"2836",3615,"Trees Lounge","Steve Buscemi","Comedy","USA",11369,7.2
"2837",3626,"Super Troopers","Jay Chandrasekhar","Comedy","USA",76151,7.1
"2838",3627,"The Amazing Catfish","Claudia Sainte-Luce","Comedy","Mexico",1229,7
"2839",3629,"Monsoon Wedding","Mira Nair","Comedy","India",19397,7.4
"2840",3632,"But I'm a Cheerleader","Jamie Babbit","Comedy","USA",19986,6.6
"2841",3636,"The Second Mother","Anna Muylaert","Comedy","Brazil",7025,7.9
"2842",3641,"The Knife of Don Juan","Tom Sanchez","Comedy","USA",27,7.2
"2843",3643,"Waiting...","Rob McKittrick","Comedy","USA",76467,6.8
"2844",3646,"Dracula: Pages from a Virgin's Diary","Guy Maddin","Comedy","Canada",1555,7
"2845",3660,"Transamerica","Duncan Tucker","Comedy","USA",36321,7.4
"2846",3664,"The Sessions","Ben Lewin","Comedy","USA",36381,7.2
"2847",3665,"Next Stop Wonderland","Brad Anderson","Comedy","USA",4195,6.7
"2848",3666,"Juno","Jason Reitman","Comedy","USA",414345,7.5
"2849",3670,"Walking and Talking","Nicole Holofcener","Comedy","UK",2629,6.8
"2850",3671,"The Full Monty","Peter Cattaneo","Comedy","UK",82232,7.2
"2851",3673,"The Broken Hearts Club: A Romantic Comedy","Greg Berlanti","Comedy","USA",6084,7
"2852",3680,"Dream with the Fishes","Finn Taylor","Comedy","USA",1524,7
"2853",3683,"Wristcutters: A Love Story","Goran Dukic","Comedy","USA",46076,7.4
"2854",3694,"The Perfect Host","Nick Tomnay","Comedy","USA",20176,6.8
"2855",3699,"Special","Hal Haberman","Comedy","USA",4862,6.9
"2856",3710,"The Hammer","Charles Herman-Wurmfeld","Comedy","USA",5489,7.3
"2857",3712,"Latter Days","C. Jay Cox","Comedy","USA",14580,7.2
"2858",3716,"Welcome to the Dollhouse","Todd Solondz","Comedy","USA",26513,7.5
"2859",3723,"American Graffiti","George Lucas","Comedy","USA",63839,7.5
"2860",3724,"Aqua Teen Hunger Force Colon Movie Film for Theaters","Matt Maiellaro","Comedy","USA",12160,6.9
"2861",3725,"Safety Not Guaranteed","Colin Trevorrow","Comedy","USA",101287,7
"2862",3738,"Top Hat","Mark Sandrich","Comedy","USA",13269,7.8
"2863",3744,"A Hard Day's Night","Richard Lester","Comedy","UK",31429,7.7
"2864",3750,"The Station Agent","Tom McCarthy","Comedy","USA",58260,7.7
"2865",3763,"Lonesome Jim","Steve Buscemi","Comedy","USA",6884,6.6
"2866",3769,"Home","Tim Johnson","Comedy","USA",70136,6.7
"2867",3780,"Conversations with Other Women","Hans Canosa","Comedy","UK",10143,7.1
"2868",3782,"42nd Street","Lloyd Bacon","Comedy","USA",7921,7.7
"2869",3783,"Metropolitan","Whit Stillman","Comedy","USA",7143,7.5
"2870",3784,"As It Is in Heaven","Kay Pollak","Comedy","Sweden",13543,7.6
"2871",3785,"Napoleon Dynamite","Jared Hess","Comedy","USA",161448,6.9
"2872",3788,"Monty Python and the Holy Grail","Terry Gilliam","Comedy","UK",382240,8.3
"2873",3802,"Tumbleweeds","Gavin O'Connor","Comedy","USA",2932,6.7
"2874",3804,"When the Cat's Away","Cedric Klapisch","Comedy","France",2843,6.9
"2875",3805,"Pieces of April","Peter Hedges","Comedy","USA",18035,7.1
"2876",3815,"Chasing Amy","Kevin Smith","Comedy","USA",114070,7.3
"2877",3816,"Lovely & Amazing","Nicole Holofcener","Comedy","USA",6041,6.9
"2878",3819,"Chuck & Buck","Miguel Arteta","Comedy","USA",4662,6.6
"2879",3820,"American Desi","Piyush Dinker Pandya","Comedy","USA",1489,6.7
"2880",3823,"I Married a Strange Person!","Bill Plympton","Comedy","USA",1428,7
"2881",3832,"Swingers","Doug Liman","Comedy","USA",63951,7.4
"2882",3848,"The Woman Chaser","Robinson Devor","Comedy","USA",524,7.3
"2883",3854,"Your Sister's Sister","Lynn Shelton","Comedy","USA",21618,6.7
"2884",3858,"Hollywood Shuffle","Robert Townsend","Comedy","USA",2770,7
"2885",3859,"The Lost Skeleton of Cadavra","Larry Blamire","Comedy","USA",4117,7
"2886",3860,"Cheap Thrills","E.L. Katz","Comedy","USA",12796,6.8
"2887",3864,"Super Size Me","Morgan Spurlock","Comedy","USA",85028,7.3
"2888",3867,"The Brothers McMullen","Edward Burns","Comedy","USA",6375,6.6
"2889",3870,"Smiling Fish & Goat on Fire","Kevin Jordan","Comedy","USA",2631,7.6
"2890",3872,"Clerks","Kevin Smith","Comedy","USA",181749,7.8
"2891",3874,"In the Company of Men","Neil LaBute","Comedy","Canada",11550,7.3
"2892",3876,"Slacker","Richard Linklater","Comedy","USA",15103,7.1
"2893",3877,"The Puffy Chair","Jay Duplass","Comedy","USA",4067,6.6
"2894",7,"Tangled","Nathan Greno","Family","USA",294810,7.8
"2895",9,"Harry Potter and the Half-Blood Prince","David Yates","Family","UK",321795,7.5
"2896",16,"The Chronicles of Narnia: Prince Caspian","Andrew Adamson","Family","USA",149922,6.6
"2897",19,"Men in Black 3","Barry Sonnenfeld","Family","USA",268154,6.8
"2898",35,"Monsters University","Dan Scanlon","Family","USA",235025,7.3
"2899",43,"Toy Story 3","Lee Unkrich","Family","USA",544884,8.3
"2900",55,"Brave","Mark Andrews","Family","USA",273556,7.2
"2901",57,"WALL-E","Andrew Stanton","Family","USA",718837,8.4
"2902",60,"A Christmas Carol","Robert Zemeckis","Family","USA",72809,6.8
"2903",63,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","Andrew Adamson","Family","USA",286506,6.9
"2904",66,"Up","Pete Docter","Family","USA",665575,8.3
"2905",69,"Hugo","Martin Scorsese","Family","USA",245333,7.5
"2906",77,"Inside Out","Pete Docter","Family","USA",345198,8.3
"2907",78,"The Jungle Book","Jon Favreau","Family","UK",106072,7.8
"2908",81,"Maleficent","Robert Stromberg","Family","USA",252257,7
"2909",87,"Big Hero 6","Don Hall","Family","USA",279093,7.9
"2910",88,"Wreck-It Ralph","Rich Moore","Family","USA",272534,7.8
"2911",89,"The Polar Express","Robert Zemeckis","Family","USA",120798,6.6
"2912",91,"How to Train Your Dragon","Dean DeBlois","Family","USA",485430,8.2
"2913",111,"Harry Potter and the Order of the Phoenix","David Yates","Family","UK",355137,7.5
"2914",112,"Harry Potter and the Goblet of Fire","Mike Newell","Family","UK",385670,7.6
"2915",115,"Charlie and the Chocolate Factory","Tim Burton","Family","USA",320284,6.7
"2916",116,"Ratatouille","Brad Bird","Family","USA",473887,8
"2917",118,"Madagascar: Escape 2 Africa","Eric Darnell","Family","USA",146019,6.7
"2918",122,"Frozen","Chris Buck","Family","USA",421658,7.6
"2919",128,"Bolt","Byron Howard","Family","USA",146766,6.9
"2920",136,"Kung Fu Panda 2","Jennifer Yuh Nelson","Family","USA",182718,7.3
"2921",141,"Flushed Away","David Bowers","Family","UK",85086,6.7
"2922",143,"Mr. Peabody & Sherman","Rob Minkoff","Family","USA",47900,6.9
"2923",145,"Madagascar 3: Europe's Most Wanted","Eric Darnell","Family","USA",119213,6.9
"2924",151,"Kung Fu Panda 3","Alessandro Carloni","Family","USA",64322,7.2
"2925",153,"Rise of the Guardians","Peter Ramsey","Family","USA",123553,7.3
"2926",159,"How to Train Your Dragon 2","Dean DeBlois","Family","USA",221128,7.9
"2927",174,"The BFG","Steven Spielberg","Family","UK",12572,6.8
"2928",177,"Rango","Gore Verbinski","Family","USA",183208,7.2
"2929",178,"Penguins of Madagascar","Eric Darnell","Family","USA",60230,6.7
"2930",180,"Kung Fu Panda","Mark Osborne","Family","USA",307029,7.6
"2931",184,"Home","Tim Johnson","Family","USA",70121,6.7
"2932",187,"Puss in Boots","Chris Miller","Family","USA",114287,6.7
"2933",190,"The Adventures of Tintin","Steven Spielberg","Family","USA",177383,7.4
"2934",191,"Harry Potter and the Prisoner of Azkaban","Alfonso Cuaron","Family","UK",382255,7.8
"2935",196,"Megamind","Tom McGrath","Family","USA",172754,7.3
"2936",197,"Harry Potter and the Sorcerer's Stone","Chris Columbus","Family","UK",444683,7.5
"2937",231,"Monsters, Inc.","Pete Docter","Family","USA",585659,8.1
"2938",234,"The Croods","Kirk De Micco","Family","USA",150618,7.3
"2939",268,"The Princess and the Frog","Ron Clements","Family","USA",89351,7.1
"2940",275,"Harry Potter and the Chamber of Secrets","Chris Columbus","Family","UK",387616,7.4
"2941",287,"The Hunchback of Notre Dame","Gary Trousdale","Family","USA",102933,6.9
"2942",288,"The Emperor's New Groove","Mark Dindal","Family","USA",128285,7.3
"2943",290,"National Treasure","Jon Turteltaub","Family","USA",255447,6.9
"2944",292,"Where the Wild Things Are","Spike Jonze","Family","Germany",87677,6.8
"2945",294,"Epic","Chris Wedge","Family","USA",85833,6.7
"2946",302,"Legend of the Guardians: The Owls of Ga'Hoole","Zack Snyder","Family","USA",65785,7
"2947",305,"Treasure Planet","Ron Clements","Family","USA",71527,7.1
"2948",313,"The Peanuts Movie","Steve Martino","Family","USA",27918,7.2
"2949",318,"Surf's Up","Ash Brannon","Family","USA",54077,6.8
"2950",324,"The Road to El Dorado","Bibo Bergeron","Family","USA",58300,6.9
"2951",325,"Ice Age: Continental Drift","Steve Martino","Family","USA",145321,6.6
"2952",326,"Cinderella","Kenneth Branagh","Family","USA",103737,7
"2953",328,"Finding Nemo","Andrew Stanton","Family","USA",692482,8.2
"2954",336,"The Spiderwick Chronicles","Mark Waters","Family","USA",68935,6.6
"2955",339,"The Incredibles","Brad Bird","Family","USA",479166,8
"2956",342,"Men in Black","Barry Sonnenfeld","Family","USA",403014,7.3
"2957",343,"Toy Story 2","John Lasseter","Family","USA",385871,7.9
"2958",347,"Cloudy with a Chance of Meatballs","Phil Lord","Family","USA",152601,7
"2959",348,"Ice Age: Dawn of the Dinosaurs","Carlos Saldanha","Family","USA",166791,7
"2960",352,"Mulan","Tony Bancroft","Family","USA",171792,7.5
"2961",357,"Atlantis: The Lost Empire","Gary Trousdale","Family","USA",72591,6.8
"2962",373,"Rio","Carlos Saldanha","Family","USA",165333,7
"2963",391,"Hotel Transylvania","Genndy Tartakovsky","Family","USA",164148,7.1
"2964",392,"Enchanted","Kevin Lima","Family","USA",142496,7.1
"2965",407,"Arthur Christmas","Sarah Smith","Family","UK",35446,7.1
"2966",428,"Over the Hedge","Tim Johnson","Family","USA",127345,6.8
"2967",429,"Lilo & Stitch","Dean DeBlois","Family","USA",117212,7.2
"2968",457,"Spirit: Stallion of the Cimarron","Kelly Asbury","Family","USA",44143,7
"2969",461,"Hotel Transylvania 2","Genndy Tartakovsky","Family","USA",56501,6.7
"2970",462,"Fantasia 2000","James Algar","Family","USA",27543,7.3
"2971",488,"The Lion King","Roger Allers","Family","USA",644348,8.5
"2972",495,"The Little Prince","Mark Osborne","Family","France",28276,7.8
"2973",498,"The Secret Life of Pets","Yarrow Cheney","Family","Japan",24407,6.8
"2974",500,"Despicable Me 2","Pierre Coffin","Family","USA",286877,7.5
"2975",503,"Madagascar","Eric Darnell","Family","USA",266636,6.9
"2976",508,"Ice Age: The Meltdown","Carlos Saldanha","Family","USA",194249,6.9
"2977",510,"Hairspray","Adam Shankman","Family","USA",98693,6.7
"2978",527,"Monster House","Gil Kenan","Family","USA",71137,6.6
"2979",533,"Titan A.E.","Don Bluth","Family","USA",52244,6.6
"2980",554,"Two Brothers","Jean-Jacques Annaud","Family","France",11798,7.1
"2981",558,"Shrek 2","Andrew Adamson","Family","USA",314630,7.2
"2982",559,"Cars","John Lasseter","Family","USA",263853,7.2
"2983",565,"Hook","Steven Spielberg","Family","USA",182802,6.7
"2984",585,"Stardust","Matthew Vaughn","Family","UK",212085,7.7
"2985",608,"Despicable Me","Pierre Coffin","Family","USA",385943,7.7
"2986",623,"Ice Age","Chris Wedge","Family","USA",328159,7.6
"2987",681,"Marley & Me","David Frankel","Family","USA",116681,7.1
"2988",689,"The Prince of Egypt","Brenda Chapman","Family","USA",91093,7
"2989",695,"Antz","Eric Darnell","Family","USA",124641,6.6
"2990",713,"Coraline","Henry Selick","Family","USA",143121,7.7
"2991",721,"ParaNorman","Chris Butler","Family","USA",72287,7
"2992",733,"The Boxtrolls","Graham Annable","Family","USA",40883,6.8
"2993",735,"The Lego Movie","Phil Lord","Family","Australia",246698,7.8
"2994",757,"Sinbad: Legend of the Seven Seas","Patrick Gilmore","Family","USA",36144,6.7
"2995",799,"Pocahontas","Mike Gabriel","Family","USA",119675,6.6
"2996",829,"Paddington","Paul King","Family","UK",49207,7.2
"2997",835,"The Pirates! Band of Misfits","Peter Lord","Family","UK",36877,6.7
"2998",859,"Anastasia","Don Bluth","Family","USA",86347,7.1
"2999",883,"Shrek","Andrew Adamson","Family","USA",467113,7.9
"3000",916,"Curious George","Matthew O'Callaghan","Family","USA",12845,6.6
"3001",924,"The Book of Life","Jorge R. Gutierrez","Family","USA",45580,7.3
"3002",959,"The Iron Giant","Brad Bird","Family","USA",128455,8
"3003",1030,"The Muppets","James Bobin","Family","USA",75176,7.1
"3004",1037,"A Bug's Life","John Lasseter","Family","USA",211226,7.2
"3005",1082,"Pinocchio","Norman Ferguson","Family","USA",90360,7.5
"3006",1095,"Chicken Run","Peter Lord","Family","UK",140499,7
"3007",1121,"The Karate Kid","John G. Avildsen","Family","USA",126907,7.2
"3008",1145,"Eight Below","Frank Marshall","Family","USA",48806,7.3
"3009",1179,"The Odd Life of Timothy Green","Peter Hedges","Family","USA",37398,6.6
"3010",1229,"Fantastic Mr. Fox","Wes Anderson","Family","USA",139114,7.8
"3011",1263,"Frankenweenie","Tim Burton","Family","USA",73886,7
"3012",1304,"Dolphin Tale","Charles Martin Smith","Family","USA",17948,6.9
"3013",1348,"Secretariat","Randall Wallace","Family","USA",20827,7.2
"3014",1373,"The Nativity Story","Catherine Hardwicke","Family","USA",8143,6.8
"3015",1429,"Ponyo","Hayao Miyazaki","Family","Japan",85589,7.7
"3016",1450,"Elf","Jon Favreau","Family","USA",147597,6.9
"3017",1465,"The Young and Prodigious T.S. Spivet","Jean-Pierre Jeunet","Family","France",11347,7.1
"3018",1466,"Dreamer: Inspired by a True Story","John Gatins","Family","USA",10018,6.9
"3019",1476,"Cats Don't Dance","Mark Dindal","Family","USA",5600,6.9
"3020",1496,"Toy Story","John Lasseter","Family","USA",623757,8.3
"3021",1510,"The SpongeBob SquarePants Movie","Stephen Hillenburg","Family","USA",58906,7
"3022",1525,"Babe","Chris Noonan","Family","Australia",94435,6.8
"3023",1542,"The Curse of the Were-Rabbit","Steve Box","Family","UK",98160,7.5
"3024",1547,"Corpse Bride","Tim Burton","Family","USA",188785,7.4
"3025",1552,"Secondhand Lions","Tim McCanlies","Family","USA",43378,7.6
"3026",1571,"Winnie the Pooh","Stephen J. Anderson","Family","USA",15600,7.3
"3027",1634,"Aladdin","Ron Clements","Family","USA",260939,8
"3028",1655,"Hocus Pocus","Kenny Ortega","Family","USA",60494,6.7
"3029",1688,"The Jungle Book","Jon Favreau","Family","UK",106221,7.8
"3030",1702,"Martian Child","Menno Meyjes","Family","USA",17436,6.8
"3031",1742,"Mrs. Doubtfire","Chris Columbus","Family","USA",181380,6.9
"3032",1769,"Bridge to Terabithia","Gabor Csupo","Family","USA",110390,7.2
"3033",1770,"Finding Neverland","Marc Forster","Family","USA",174591,7.8
"3034",1777,"Nanny McPhee","Kirk Jones","Family","USA",49676,6.6
"3035",1787,"The Sisterhood of the Traveling Pants","Ken Kwapis","Family","USA",44838,6.6
"3036",1901,"Howl's Moving Castle","Hayao Miyazaki","Family","Japan",214091,8.2
"3037",1934,"The Rookie","John Lee Hancock","Family","USA",26434,7
"3038",1996,"Home Alone 2: Lost in New York","Chris Columbus","Family","USA",200077,6.6
"3039",2015,"Holes","Andrew Davis","Family","USA",58222,7.1
"3040",2031,"Max","Boaz Yakin","Family","USA",18915,6.8
"3041",2081,"Simon Birch","Mark Steven Johnson","Family","USA",18366,6.9
"3042",2158,"The Oogieloves in the Big Balloon Adventure","Matthew Diamond","Family","USA",14015,6.7
"3043",2160,"Steamboy","Katsuhiro <d4>tomo","Family","Japan",13727,6.9
"3044",2183,"Spirited Away","Hayao Miyazaki","Family","Japan",417971,8.6
"3045",2198,"Big","Penny Marshall","Family","USA",153468,7.3
"3046",2210,"Diary of a Wimpy Kid: Rodrick Rules","David Bowers","Family","USA",18727,6.6
"3047",2225,"Soul Surfer","Sean McNamara","Family","USA",35514,7.1
"3048",2274,"My Fair Lady","George Cukor","Family","USA",66959,7.9
"3049",2311,"My Girl","Howard Zieff","Family","USA",55895,6.8
"3050",2371,"Home Alone","Chris Columbus","Family","USA",311075,7.5
"3051",2391,"Little Women","Gillian Armstrong","Family","USA",36624,7.3
"3052",2415,"The Princess Bride","Rob Reiner","Family","USA",294163,8.1
"3053",2421,"When the Game Stands Tall","Thomas Carter","Family","USA",12596,6.7
"3054",2429,"Ramona and Beezus","Elizabeth Allen Rosenbaum","Family","USA",13874,6.7
"3055",2436,"Tuck Everlasting","Jay Russell","Family","USA",17983,6.7
"3056",2511,"Cool Runnings","Jon Turteltaub","Family","USA",69733,6.9
"3057",2521,"Jonah: A VeggieTales Movie","Mike Nawrocki","Family","USA",3135,6.6
"3058",2635,"The Land Before Time","Don Bluth","Family","USA",61753,7.3
"3059",2637,"The Perfect Game","William Dear","Family","Canada",2676,7
"3060",2641,"Ernest & Celestine","Stephane Aubier","Family","France",12029,7.9
"3061",2664,"The Muppet Christmas Carol","Brian Henson","Family","USA",33850,7.7
"3062",2707,"Duma","Carroll Ballard","Family","USA",6454,7.3
"3063",2716,"Home","Tim Johnson","Family","USA",70133,6.7
"3064",2768,"E.T. the Extra-Terrestrial","Steven Spielberg","Family","USA",281842,7.9
"3065",2789,"Oliver!","Carol Reed","Family","UK",25303,7.5
"3066",2819,"Kit Kittredge: An American Girl","Patricia Rozema","Family","USA",4719,6.7
"3067",2917,"Fiddler on the Roof","Norman Jewison","Family","USA",29839,8
"3068",2941,"Opal Dream","Peter Cattaneo","Family","Australia",813,6.6
"3069",2958,"The Karate Kid","John G. Avildsen","Family","USA",126916,7.2
"3070",2963,"The Sound of Music","Robert Wise","Family","USA",148172,8
"3071",3000,"The Secret of Kells","Tomm Moore","Family","France",22811,7.7
"3072",3015,"Driving Miss Daisy","Bruce Beresford","Family","USA",72324,7.4
"3073",3046,"My Dog Skip","Jay Russell","Family","USA",16651,7
"3074",3131,"Mary Poppins","Robert Stevenson","Family","USA",107408,7.8
"3075",3238,"My Big Fat Greek Wedding","Joel Zwick","Family","USA",102071,6.6
"3076",3313,"Whale Rider","Niki Caro","Family","New Zealand",34232,7.6
"3077",3322,"The Greatest Show on Earth","Cecil B. DeMille","Family","USA",9456,6.7
"3078",3450,"Love's Abiding Joy","Michael Landon Jr.","Family","USA",1289,7.2
"3079",3461,"Cinderella","Kenneth Branagh","Family","USA",103749,7
"3080",3469,"The Wizard of Oz","Victor Fleming","Family","USA",291875,8.1
"3081",3492,"Marilyn Hotchkiss' Ballroom Dancing and Charm School","Randall Miller","Family","USA",97,7.1
"3082",3507,"Fantasia","James Algar","Family","USA",71321,7.8
"3083",3600,"Modern Times","Charles Chaplin","Family","USA",143086,8.6
"3084",3610,"Snow White and the Seven Dwarfs","William Cottrell","Family","USA",133348,7.7
"3085",3769,"Home","Tim Johnson","Family","USA",70136,6.7
"3086",3841,"Children of Heaven","Majid Majidi","Family","Iran",27882,8.5
"3087",7,"Tangled","Nathan Greno","Musical","USA",294810,7.8
"3088",122,"Frozen","Chris Buck","Musical","USA",421658,7.6
"3089",268,"The Princess and the Frog","Ron Clements","Musical","USA",89351,7.1
"3090",287,"The Hunchback of Notre Dame","Gary Trousdale","Musical","USA",102933,6.9
"3091",352,"Mulan","Tony Bancroft","Musical","USA",171792,7.5
"3092",373,"Rio","Carlos Saldanha","Musical","USA",165333,7
"3093",392,"Enchanted","Kevin Lima","Musical","USA",142496,7.1
"3094",488,"The Lion King","Roger Allers","Musical","USA",644348,8.5
"3095",510,"Hairspray","Adam Shankman","Musical","USA",98693,6.7
"3096",630,"Les Miserables","Tom Hooper","Musical","USA",243834,7.6
"3097",689,"The Prince of Egypt","Brenda Chapman","Musical","USA",91093,7
"3098",799,"Pocahontas","Mike Gabriel","Musical","USA",119675,6.6
"3099",839,"The Phantom of the Opera","Joel Schumacher","Musical","UK",96654,7.4
"3100",859,"Anastasia","Don Bluth","Musical","USA",86347,7.1
"3101",860,"Moulin Rouge!","Baz Luhrmann","Musical","USA",224013,7.6
"3102",1030,"The Muppets","James Bobin","Musical","USA",75176,7.1
"3103",1054,"Across the Universe","Julie Taymor","Musical","USA",91860,7.4
"3104",1082,"Pinocchio","Norman Ferguson","Musical","USA",90360,7.5
"3105",1181,"Jersey Boys","Clint Eastwood","Musical","USA",25465,6.9
"3106",1193,"The Doors","Oliver Stone","Musical","USA",68159,7.2
"3107",1207,"Rent","Chris Columbus","Musical","USA",41685,7
"3108",1476,"Cats Don't Dance","Mark Dindal","Musical","USA",5600,6.9
"3109",1493,"Chicago","Rob Marshall","Musical","USA",172080,7.2
"3110",1547,"Corpse Bride","Tim Burton","Musical","USA",188785,7.4
"3111",1561,"Little Shop of Horrors","Frank Oz","Musical","USA",49349,6.9
"3112",1571,"Winnie the Pooh","Stephen J. Anderson","Musical","USA",15600,7.3
"3113",1634,"Aladdin","Ron Clements","Musical","USA",260939,8
"3114",1896,"Beyond the Sea","Kevin Spacey","Musical","USA",12821,6.7
"3115",1978,"South Park: Bigger Longer & Uncut","Trey Parker","Musical","USA",162037,7.8
"3116",2121,"Everyone Says I Love You","Woody Allen","Musical","USA",30083,6.8
"3117",2136,"Topsy-Turvy","Mike Leigh","Musical","UK",10037,7.4
"3118",2158,"The Oogieloves in the Big Balloon Adventure","Matthew Diamond","Musical","USA",14015,6.7
"3119",2274,"My Fair Lady","George Cukor","Musical","USA",66959,7.9
"3120",2456,"De-Lovely","Irwin Winkler","Musical","USA",9649,6.6
"3121",2521,"Jonah: A VeggieTales Movie","Mike Nawrocki","Musical","USA",3135,6.6
"3122",2629,"Dancer in the Dark","Lars von Trier","Musical","Denmark",79330,8
"3123",2655,"Yentl","Barbra Streisand","Musical","UK",9503,6.6
"3124",2664,"The Muppet Christmas Carol","Brian Henson","Musical","USA",33850,7.7
"3125",2789,"Oliver!","Carol Reed","Musical","UK",25303,7.5
"3126",2917,"Fiddler on the Roof","Norman Jewison","Musical","USA",29839,8
"3127",2959,"Repo! The Genetic Opera","Darren Lynn Bousman","Musical","USA",20419,6.7
"3128",2963,"The Sound of Music","Robert Wise","Musical","USA",148172,8
"3129",2993,"8 Women","Fran<e7>ois Ozon","Musical","France",23660,7.1
"3130",3076,"Veer-Zaara","Yash Chopra","Musical","India",34449,7.9
"3131",3127,"Grease","Randal Kleiser","Musical","USA",170027,7.2
"3132",3131,"Mary Poppins","Robert Stevenson","Musical","USA",107408,7.8
"3133",3134,"West Side Story","Jerome Robbins","Musical","USA",71919,7.6
"3134",3165,"Hedwig and the Angry Inch","John Cameron Mitchell","Musical","USA",26300,7.8
"3135",3302,"Tango","Carlos Saura","Musical","Spain",2412,7.2
"3136",3373,"Annie Get Your Gun","George Sidney","Musical","USA",3167,7
"3137",3375,"The Pirate","Vincente Minnelli","Musical","USA",3258,7.1
"3138",3469,"The Wizard of Oz","Victor Fleming","Musical","USA",291875,8.1
"3139",3492,"Marilyn Hotchkiss' Ballroom Dancing and Charm School","Randall Miller","Musical","USA",97,7.1
"3140",3610,"Snow White and the Seven Dwarfs","William Cottrell","Musical","USA",133348,7.7
"3141",3646,"Dracula: Pages from a Virgin's Diary","Guy Maddin","Musical","Canada",1555,7
"3142",3738,"Top Hat","Mark Sandrich","Musical","USA",13269,7.8
"3143",3744,"A Hard Day's Night","Richard Lester","Musical","UK",31429,7.7
"3144",3782,"42nd Street","Lloyd Bacon","Musical","USA",7921,7.7
"3145",3812,"Across the Universe","Julie Taymor","Musical","USA",91863,7.4
"3146",9,"Harry Potter and the Half-Blood Prince","David Yates","Mystery","UK",321795,7.5
"3147",69,"Hugo","Martin Scorsese","Mystery","USA",245333,7.5
